cid,text,author,votes,heart,paid
UgzSS6Mi3LfHgEZ1cfF4AaABAg,"മഹേഷ്‌ ",Unais Mattool,1,True,None
Ugy7wOSTh5biRxrbSk14AaABAg,"കേമൻ ",Troll King 2.O,4,True,None
UgwKdsao4DowspsOTC54AaABAg.9SU6m3LEPl59SUEXG47E8H,"മഹേഷ് ബ്രോ എൻ്റെ ചാനലിൽ വന്നതിനു വലിയ താങ്ക്സ് ഉണ്ട് നിങ്ങളുടെ ഈ എളിമ നിങ്ങളെ വളരെ വലിയ ഉയരങ്ങളിൽ കൊണ്ടെത്തിക്കും",JITHIN PERAMBRA,0,False,None
UgwKdsao4DowspsOTC54AaABAg.9SU6m3LEPl59SVNJ0kCRfi,"മഹേഷേട്ടൻ ",Suhail K 159,2,True,None
UgxdJzvX8-Dt0rC6L4p4AaABAg,"ഇനി കുട്ടികളുടെ ഊഴമാണ് ",DEVU ARMY,2,True,None
UgxEMPRdHomp3TSee7Z4AaABAg,"ഇനി ഇത് കണ്ടു റീൽസോളികൾ പിള്ളേരെ ഇറക്കും ",I Metty metty,5,True,None
UgzfaGsMxyJzKTN427x4AaABAg,"മോളൂസ് ",Janna''s Media,2,True,None
UgxgRmnoTH7rH_rnbHB4AaABAg,"കാന്താരി",Troll King 2.O,3,True,None
UgwOsHgpz720oeMvet54AaABAg,"അവസാനം കേട്ട ആ ഡയലോഗ് ഒരു രക്ഷയുമില്ല",Shameer CA,3,True,None
UgwkI2E-GQfBCBBBhpV4AaABAg,"ദാസേട്ടൻ എന്നാ സുമ്മാവാ ",പാവം പയ്യൻ,5,True,None
UgwNGJs_4LQJBbB1rsV4AaABAg,"പൊളിക്ക്യാ പൊളിക്ക്യാ....",neeraj_xh,2,True,None
UgxsXuFjw6PAPS248wp4AaABAg,"എന്തെകിലും മനസ്സിലായോ എന്നാലും കേൾക്കാൻ രസമുണ്ട് ",DEVU ARMY,28,True,None
UgyuBEjq88Hyfn-MJuB4AaABAg,"ദേ ഇപ്പൊ wtsp ഇൽ സ്റ്റാറ്റസ് ഇട്ടിട്ടു വരുന്ന വഴിയാ ....എത്ര കേട്ടാലും മതിയാവില്ല ഈ സോങ് ",കരിനീല കണ്ണഴകി ,99,True,None
UgxD3PmPy4E_i3wbyQ94AaABAg,"മച്ചാൻ പൊളി ",FREESTYL  VOLG''S,34,True,None
UgyICJTcrVDpVmhkxlN4AaABAg,"ഏതു language പാടിയാലും പൊളി ആണല്ലോ .But  മലയാളത്തിൽ വന്നപ്പോൾ **സുഗുമാരി വേറെ എന്തോ ആയി ",Tech One Vlogs,274,True,None
UgxAmVH4UvhhazpyzRh4AaABAg,"അടിപൊളി",sreekanth tpperambra,2,True,None
UgwWWisTtS5VIHFyKA14AaABAg,"ഞാൻ ആത്യം pin ചെയ്യുമോ പ്ലീസ് ",NACHU gaming YT,18,True,None
UgwtWQjpYhKibqfVTwd4AaABAg,"വീഡിയോ ഇഷ്ടപ്പെട്ടാൽ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്ത് മണി അടിക്കില്ലേ മുത്തുമണികളെ",JITHIN PERAMBRA,7,True,None
UgzY1oCccfjvXxIey5N4AaABAg,"അമലാജി ",Mr Beanop,3,True,None
UgzHbM_SftmwjlZS57l4AaABAg,"പവനായി ശവമായി ജയിൽ ആയി.... ഇനിയും സ്വൽപ്പം ജെയിൽ ലൈവ് ആയാലോ ",Malayali,8,True,None
UgyVtuvlMzKnhKUyOIF4AaABAg,"ചിരിക്കാൻ വയ്യാ ",BABEESH KASHI - BK VLOG,0,True,None
Ugzy-rwwEZv7NJBUdaB4AaABAg,"അയ്യോ!!",kanishka.k kanishka.k,0,True,None
UgxB0bEQcZRbnNmTwB94AaABAg,"പഴയ hair style മതിയാരുന്നു ഇപ്പൊ ആ പഴയ ഭംഗി പോയി ",Mr. KLUG,11,True,None
UgyHYkOC28wxbnOj_Cx4AaABAg,"വേറെ ലെവൽ ഡാ ",I Metty metty,5,True,None
UgxoY63hZ3LK0qUpz4B4AaABAg,"പൊളിച്ചു ",E BULL JET FANS,0,True,None
UgwpzXl43dj9s1ygp9V4AaABAg,"ഇന്നലെ ഈ ഇന്റർവ്യൂ കണ്ടപ്പോ വിചാരിച്ചൊള്ളു ട്രോളൻ മാർക്കുള്ള വക ആയി ...",AKSHAY YT,9,True,None
Ugzyl6W7iREXLdOUBhd4AaABAg,"നല്ല കിടു ആയിട്ടുണ്ട് പാവം നല്ലവണം പാടുന്നുണ്ട് കെട്ടോ",BABEESH KASHI - BK VLOG,7,True,None
UgwhNG6UrApObvcuoqR4AaABAg,"തകർത്തു ",Amarnath & Nandana Jiju,2,True,None
UgyipDeLK7wEcZtTRzR4AaABAg,"Instagram reels troll ആണ് എല്ലാവരും കണ്ടു അഭിപ്രായങ്ങൾ പറയണം ",JITHIN PERAMBRA,3,True,None
UgwAkn7EN_JTMPP8Jnx4AaABAg,"ഓർമ്മിപിച്ചത് നന്നായി.....കണ്ടിട്ട് കൊതിയാകുന്നു.. ദേ ഒരെണ്ണം പിടിപ്പിച്ചിട്ടു ഇപ്പൊ വേരാo",Chandu Acharya,1,True,None
UgzCgF80YQc0FHyQYHV4AaABAg,"കിടു കികിടു ",BABEESH KASHI - BK VLOG,0,True,None
UgySm1G4eO7HLBN1_RR4AaABAg,"വീഡിയോ ഇഷ്ടപ്പെട്ടാൽ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യില്ലേ മുത്തുമണികളെ ",JITHIN PERAMBRA,5,True,None
UgwrS9CU6cMb_YT9zHR4AaABAg,"അടിപൊളി ബ്രോയ് ദാറ്റ് സിങ്ങർ പൊളി ",Reshma''s Happy Land,5,True,None
UgzcazMVgyji__Lbgid4AaABAg,"ആദരാജ്ഞലികൾ to റീൽസ് ",I Metty metty,5,True,None
Ugy2djg3QqiQAZMOv254AaABAg,"But മച്ചാൻ അടിപൊളി ആണ്",BABEESH KASHI - BK VLOG,7,True,None
UgyF2OtTvUmPDwfSCSN4AaABAg,"ആഹാ ഒരുമാസം നമുക്ക് പണിക്ക് സ്കോപ് ഉണ്ടെന്നല്ലേ കേളപ്പേട്ട അശരീരി കേട്ടത് മച്ചാനെ എന്റെ ട്രോൾ ചാനലിന്റെ താക്കോൽ ആ ഷെൽഫിൽ ഇണ്ട് ഇങ് എടുത്താളി",Pravy''s Vlogs,1,True,None
UgwETmRYEw8Mo7WqHdl4AaABAg,"അടിപൊളി അടിപൊളി ",Nirmuz World,2,True,None
Ugw8zZ8QamHdoHcxjq14AaABAg,"ആശയ ദാരിദ്ര്യം കാരണം ഗതികേട് കൊണ്ട് ചിൽമാ പിടിച്ച ഡയറക്ടർ ",I Metty metty,8,True,None
Ugxnwg28OPYqMWeSYtx4AaABAg,"ബിജിഎം അടിപൊളി",jackjr jackjr,0,True,None
UgzhDutLwbc3SolT4nJ4AaABAg,"എന്തൊക്കെ ആയിരുന്നു  പോയി എല്ലാം പോയി. ഫുൾ മേക്കപ്പ് ആവും അതാണ് ആരും വോട്ട് കൊടുക്കാഞ്ഞത്",UNDAMPORI TM,15,True,None
UgzMWSMYG-YSSdig9z94AaABAg,"ലുക്കിൽ അല്ല വർക്കിലാണ് കാര്യം ",Shyam Kumar,8,True,None
UgzA42-1thlftxDEKXp4AaABAg,"ഈ കൊച്ചു ചാനലിൽ വന്നു വീഡിയോ കണ്ട എല്ലാവർക്കും താങ്ക്സ്വീഡിയോ ഇഷ്ടപ്പെട്ടാൽ ചാനൽ സബ്സ്ക്രൈബ് ചയ്തു ബെൽ ബട്ടൻ അടിച്ചോളൂ നല്ല വിഡിയോകൾ ഇനി യും ചയ്യാം ",JITHIN PERAMBRA,4,False,None
Ugzh1ZRGLN6aWDGguz14AaABAg,"വീഡിയോ ഇഷ്ടപ്പെട്ടാൽ എന്നെ സ്‌പോർട് ചെയ്യില്ലേ plz ലൈക്ക് share സബ്സ്ക്രൈബ്",JITHIN PERAMBRA,4,True,None
Ugzxp6ZaVSfh17Na5FB4AaABAg,"അടിപൊളി  മച്ചാനെ ",Shanker''s variety media,0,True,None
UgzkUXBKzJR01mgBwih4AaABAg,"എന്റെ കൊച്ചു ട്രോൾ ചാനൽ വന്നു വീഡിയോ കണ്ട എല്ലാവർക്കും ഒരു വലിയ താങ്ക്സ്  നിങ്ങളുടെ സപ്പോർട്ട് ഉണ്ടാകുമെന്നുള്ള വിശ്വാസത്തിൽ ഞാൻ മുന്നോട്ടു പോകുന്നു . പ്ലീസ് സബ്സ്ക്രൈബ് n support ..",JITHIN PERAMBRA,15,True,None
UgyBeAEBHmCwVus0xJl4AaABAg,"അടിപൊളി ഐറ്റം  പൊളിസാനം ",Shanker''s variety media,1,True,None
UgwyJnaEAE-tCf-AVDt4AaABAg,"നിങ്ങളുടെ ട്രോൾ എല്ലാം പൊളിയാണ് ബ്രോ ചിരിപ്പിക്കുകയും ചെയ്യും എല്ലാം ഒരു ലിമിറ്റ് ആണ് കോമഡി ആഡ് ചെയ്യുന്നത് അത് കൊണ്ട് കാണുന്നവർക്ക് ബോർ ആവുകയില്ല",Raindrops Malayalam,1,True,None
Ugx8rAwdhZ_FP-Chyy94AaABAg,"എല്ലാവർക്കും എന്റെ ഈദ് മുബാറക് ",AynuZz kitchen,28,True,None
Ugym8gnXcnTvWl_LE0x4AaABAg," പൊളിച്ചുട്ടോ കുറെ ചിരിച്ചു ",fathimaa''s world by afi,10,True,None
UgwDoH_MKQo67r2HspV4AaABAg,"ആഹാ.. ഇത് പൊളിച്ചു വാവയെ കാണാനും എത്തണേ... ",Nirmuz World,0,True,None
UgyZ3mm983sHXP2eS0x4AaABAg,"എന്റെ ചെറിയ ഈ ചാനലിൽ വന്നു വീഡിയോ കണ്ടു സപ്പോർട്ട് ച്യ്ത എല്ലാവര്ക്കും താങ്ക്സ് ഇനി കാണാൻ പോകുന്നവർ കണ്ടു ഇഷ്ട്ടപ്പെട്ടാൽ എന്റെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യണേ  നല്ല ട്രോൾ ഇനിയും അപ്‌ലോഡ് ചെയ്യാം ",JITHIN PERAMBRA,44,False,None
Ugz-RGXs9hZFZRmSjZF4AaABAg,"സന്തോഷ് ശരിക്കും നല്ല മനസിന്  ഉടമതന്നെ .  വാക്കുകൾ കേട്ടാൽ എല്ലാവർക്കും മനസിലാക്കും",MAHESH MAHI POONU,62,True,None
UgweH_RCtTFT9nnf_W94AaABAg,"ഒട്ടും അലമ്പാക്കാതെ nice ആയിട്ട് ട്രോളി പൊളിച്ചു മച്ചാനെ",Raindrops Malayalam,3,True,None
UgycykYwFmZZTzdWeyV4AaABAg,"സുടു ഇന്റർവ്യൂയിങ് പാട്ട..... ",Ind Shabal,1,True,None
Ugw2EfFhnQbCuBVNE6Z4AaABAg,"ഇന്നത്തെ first ",Sherin Ibru Creation,4,True,None
Ugx2xJqwEb6J9WYkVVR4AaABAg,"ഇദ്ദേഹത്തെ എപ്പോൾ കണ്ടാലും ചിരി വരും",Puliyum Swadum,6,True,None
UgwVZ68a3o3mrxOuRGt4AaABAg,"First ഇനി കാണട്ടെ",Sherin Ibru Creation,1,True,None
UgwStC4raFj0n5uJeKV4AaABAg,"ഓരോ ദിവസവും ഇരകൾ കൃത്യമായി കിട്ടുന്നുണ്ടല്ലേ... ",RUBAN PARIYARAM,0,True,None
UgxkM-wqb56DBVm55CZ4AaABAg,"എന്റെ ചെറിയ ഈ ചാനലിൽ വന്നു വീഡിയോ കണ്ടു സപ്പോർട്ട് ച്യ്ത എല്ലാവര്ക്കും താങ്ക്സ് ഇനി കാണാൻ പോകുന്നവർ കണ്ടു ഇഷ്ട്ടപ്പെട്ടാൽ എന്റെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യണേ  നല്ല ട്രോൾ ഇനിയും അപ്‌ലോഡ് ചെയ്യാം ",JITHIN PERAMBRA,312,False,None
Ugyu8CvKFMdugYmo_5J4AaABAg,"സിവനെ ആഫ്രിക്കാൻ തത്ത എന്നാലും ഇവന്റെ നാട്ടിൽ ഇയൊരു പാട്ടു മാത്രേ ഉള്ളോ... ഇവങ്കാരണം ഒരുപാടുപെർ ചിരിക്കുന്നുണ്ട്",Teena Mathew🖤🎶,4,True,None
Ugz-Us_5BrH3aWvglQV4AaABAg,"കൊള്ളാം ",AKKU മല പാല,0,True,None
UgxoBxytYJIwYRTnf8F4AaABAg,"നല്ല രസമുണ്ട് കേൾക്കാൻ ",Huda Vlogs,0,True,None
UgwdoRakL6KPaibpQBx4AaABAg,"കൊള്ളാം ബ്രോ... ന്നാലും ഇച്ചിരി കൂടെ മെച്ചപ്പെടുത്തണം ട്ടോ",Abhi Abhi,2,True,None
UgwdkMj8R7Fr4Um12aJ4AaABAg,"ഒന്ന് സബ്സ്ക്രൈബ് ചെയ്തേക്കണേ മച്ചാന്മാരെ പുതിയ video മലയാളം  തഗ് ലൈഫ്  ",THE TROLLEN,116,False,None
Ugx4BTj0Pf2782UvaxZ4AaABAg,"ഇതിൽ എന്താ  ഉള്ളത്... ട്രോളാൻ ഒന്നുമില്ല... ഒന്നും കിട്ടാത്തകൊണ്ട്  ഇട്ടതാണോ...",A&G vlogss.😄,8,False,None
UgwsGZMtGFBiAOtDnOV4AaABAg,"ഒരേയ്",Manu Unnithan,2,True,None
UgxaxDiwcfBju0qu4SF4AaABAg,"അവർ അവരുടെ നിലവാരത്തിൽ അഭിനയിച്ചു അത്രക്ക് മോശം പറയാൻ ഒന്നുമില്ല ഓവർ ആക്ടിങ് ആയിട്ട് ഒന്നും ഇല്ല.",miniatuer world,5,False,None
UgybvRqriPVGwiuykSN4AaABAg,"ഊളകൾ  ഇവന്മാരും ഈ  ഫിലിം കാണുന്ന ആ നാട്ടിലെ വിഡ്ഢികളും",abdul. mk,1,False,None
UgydbqRydP78cTOVpIB4AaABAg,"ഇതിൽ ട്രോളാൻ വേണ്ടി മാത്രം ഒന്നും ഇല്ല . എന്നാണ് എന്റെ അഭിപ്രായം കാരണം നമ്മൾ കേരളത്തിൽ ചെറിയ രീതിയിൽ അത് കോമഡിയായാലും എന്തായാലും കാണികൾക്ക് പെട്ടെന്ന് അത് ഉൾക്കൊള്ളാനാവും പക്ഷെ ഈ Kannada telugu tamil filmiel കുറച്ച് extra ചേർക്കേണ്ടിവരും .. അതിന് ഈ കഥാപാത്രങ്ങളെ ട്രോളിയിട്ട് കാര്യമുണ്ടോ .? മലയാളത്തിൽ നമ്മുടെ ആൾക്കാർ അഭിനയിച്ചതു പോലെ അവർ അഭിനയിക്കണമെന്ന് നിർബദ്ധം  പിടിക്കരുത്. അവരും നടൻ മാരുതന്നെയല്ലെ . എന്റെ അഭിപ്രായം ഞാൻ പറഞ്ഞു എന്നേ ഉള്ളൂ",Rijesh K,9,False,None
UgzSUnOrWSc1gmEI9i94AaABAg,"പോടാ തെലുങ്കു പൊട്ടൻ മാരെ",Rajesh R,2,False,None
UgyIZvVsMeKt9765c9x4AaABAg,"ഇവരൊക്കെ ഇപ്പൊ ജീവിച്ചിരിപ്പുണ്ടോ  നോളകൾ",abdul. mk,1,False,None
UgwNF3QMVTykTcpXCut4AaABAg,"ഇതിൽ ട്രോളാൻ എന്താണിരിക്കുന്നത്... എനിക്ക് തോന്നുന്നത് ഇവ രണ്ടും Compaire ചെയ്ത് കളിയാക്കുന്നവർക്കാണ് തലക്ക് അസുഖം...",SIDDEEQUE CPN,2,False,None
UgxR4K5VbzNsMqGTqFx4AaABAg,"റിയാസ് ഖാൻ ",vishnu vijaykumar,10,False,None
UgxlYMlWKJ4t36ssawh4AaABAg,"അത്രയ്ക്ക് മോശം ആയിട്ട് ഒന്നും തോന്നുന്നില്ലല്ലോ",Samad 432,7,False,None
UgxROp01ICgTGb_Jqkh4AaABAg,"മലയാളികൾ ഒരിക്കലും മറക്കില്ല അപ്പുകുട്ടൻ എന്ന ജഗദീഷേട്ടന്റെ കഥാപത്രത്തെ . ആ പേര് കേൾക്കുമ്പഴേ ഒരു സന്തോഷവും ചിരിയും  അതിനെ ഇങ്ങനെ കൊല്ലോ ന്ന് കരുതീല എന്തായാലും കഷ്ട്ടായി പോയി. റിയാസിക്കെ ഓർത്ത് എല്ലാം ക്ഷമിക്കുന്നു.",Resmi Ponnu,9,False,None
UgxU3pKrPWXWpY3sQFZ4AaABAg,"എന്റെ പൊന്നേ... കൊന്നു കൊല വിളിച്ചു",ഫിലിംപ്പെട്ടി [filmpetti ],1,False,None
UgzZ5w6f1bphViRa87N4AaABAg,"അവന്റെ ഒരു ഏമണ്ടി",AVIN MICHAEL,5,False,None
UgwdkMj8R7Fr4Um12aJ4AaABAg.9EGsodKulJ79GXNVmjnHRf,"ഞാനും ചെയ്തു",Veena Praveen,1,True,None
UgxaxDiwcfBju0qu4SF4AaABAg.9Q0c2KMPPRK9RvJNWmYJme,"കഷ്ടം",Manu Unnithan,0,False,None
UgxlYMlWKJ4t36ssawh4AaABAg.9MaTuE0ReNr9PBAKvJbSuN,"ഈ ട്രോളൻമാർ എന്താ ഉദ്ദേശിക്കുന്നത് എന്ന് മനസ്സിലാക്കുന്നില്ല",Rijesh K,1,False,None
UgzhtrsVrMb-cWLBlIN4AaABAg,"പാട്ട് കേട്ട് ചിരിച്ചു മടുത്തു ",Video Tech,1,False,None
Ugw2LvQH4AH32Z4nKI54AaABAg,"കലക്കി ",OJA FOODS Joby G Pala,0,False,None
UgxU-TVDFbfbqwX6ahZ4AaABAg,"ആ തള്ളക്കു ഭ്രാതാട a സിൻ സിദ്ദിഖ് ഇക്ക ",Vishnu Vichu,1,False,None
UgzodoydfCp4GNwsyaV4AaABAg,"റിയാസ് ഖാനെ പോലൊരാളെ കണ്ടു ..",sreelekshmi s,5,False,None
Ugzg3QH87q-8uD48Qyx4AaABAg,"വെറുതെ അല്ല റിയാസ് അണ്ണൻ തെലുങ്ക് ഫീൽഡ് ഔട്ട്‌ ആയത്..ഇവന്മാരുടെ ഒക്കെ ലെവലിൽ അഭിനയിക്കാൻ പറ്റണ്ടെ ",sreejith nair,10,False,None
Ugy--nHZzdDUX6C4neZ4AaABAg,"Riyas അണ്ണൻ അല്ലെ അത്",sidharth cs,7,False,None
Ugxna1aFXLSDJaaLFnV4AaABAg,"റിയാസ് ഖാൻ ",Deepthi Deepu10,4,False,None
UgwVSW2eNJA7xle6UC94AaABAg,"ഇതൊക്കെ നിരോധിക്കണമ്... ഈ റീമേക്ക്.. കോപ്പ് ...",Deepthi Deepu10,4,False,None
UgzodoydfCp4GNwsyaV4AaABAg.9K02twwtCIU9LEkou5kVzl,"Ya ഞാനും കണ്ടു ",GOPIKA T,0,False,None
UgwBFnryNrD_OLKm49p4AaABAg,"മറേണ്ടി ഏതെണ്ടി സോറി അണ്ടി",Sreejith A R,6,False,None
Ugzwp6fZw5OZSBwXqid4AaABAg,"മലയാളി ആയോണ്ട് പറയല്ല റിയാസിന്റെ അഭിനയം നമ്മുക്ക് ഇണങ്ങും  മറ്റവന്മാർ ",SS World,8,False,None
Ugx1Cb8eyrWoisgguLh4AaABAg,"ആകെ അഭിനയം കൊള്ളാവുന്നത് റിയാസ് ഖാന്റേത് മാത്രം",Riding Man,21,False,None
UgzSWykl_bMuKiXmOfp4AaABAg,"കോപ്പ് ഈ കുരിപ്പോള് ക്ക്. ഭാവാഭിനയം എന്നൊന്ന് ഇല്ലേ",Vava Vava,6,False,None
UgxSZuPRK60oJDQO5ot4AaABAg,"ഈ ഊളകൾ എല്ലാ പടവും നശിപ്പിക്കും",Siyad S,10,False,None
UgzTpQv3nDMDZNyJXjd4AaABAg.9HOlyYHCFPs9HfhggTE-fL,"തെലുഗു ദ്രാവിഡ ഭാഷയായതുകൊണ്ട് മലയാളികൾക്ക് കുറച്ചു ശ്രദ്ധിച്ചാൽ മനസിലാക്കാം. തമിഴ് പോലെ",Nitish Kumar,1,False,None
UgxSZuPRK60oJDQO5ot4AaABAg.9HCSN9zkjHT9HI51d5z2E-,"നല്ലതാ നമ്മുടെ Actors ന്റെ വില മനസിലാക്കി തരുന്നില്ലേ",the STRANGER,1,False,None
UgwrkhAfGF97rgDQIRB4AaABAg,"ഇത് ഏത്  നടിയാ  തെലുങ്കിൽ ..നിരോഷ ആണോ  നായിക .. sexy  look",vivu,9,False,None
Ugx-ZNGnyhQNXEgwoId4AaABAg,"ഇതൊക്കെ ഡബ്ബിങ് ഉണ്ടൊ ",Solo_ Wanderer,5,False,None
UgxCLDkiyCoafeF1paR4AaABAg,"ഗാലക്സി സ്റ്റാർ റിയാസ് ഖാൻ ഉണ്ടല്ലോ",anoop pm,6,False,None
UgzMiBo16w7u3YpZqq94AaABAg,"അലെങ്കിലും മലയാളികൾ വേറെ level ആണ്.. proud to be a മലയാളി... and മലയാളി ഫിലിം",Pishon Johnson,13,False,None
UgxInvKw1ZmWER6LsqF4AaABAg,"ജഗതീഷ് ചേട്ടന്റെ റേഞ്ച് ഇപ്പഴാ മനസിലാവുന്നേ",Forza🇵🇹🏁,14,False,None
UgynJaTm8-KUDTMeIVd4AaABAg,"04:50... ആയിന്റെ വായിൽ വല്ല പന്നി പടക്കോം ഇട്ട് പൊട്ടിക്ക്‌",sneha k,13,False,None
Ugyi2R-RUKMJkY_UjeV4AaABAg,"അപ്പുക്കുട്ടൻ എന്ന കഥാപാത്രത്തെ വേറേ ലെവലിൽ എത്തിച്ച ജഗദീഷിന് പകരം വെക്കാൻ തെലുങ്കിൽ വേറെ നടനില്ല...",Nishanth,45,False,None
UgxInvKw1ZmWER6LsqF4AaABAg.9GtgHGdl-se9HI5ITgfN0d," @ARJUN SR  അതെ ഒരു 2000 വരെ ജഗദീഷ് പൊളി ആരുന്നു",the STRANGER,0,False,None
UgxV39WNwbI1u0IhO3R4AaABAg,"തള്ളേ അതിൽ ഒരുത്തൻ റിയാസ് ഖാൻ ആണല്ലോ",Samuel Varghese,14,True,None
Ugyk_Z8oHHGBiAW6Z6x4AaABAg,"ഹരിഹര്‍ നഗര്‍ നൊക്കെ remake ഉണ്ടായിരുന്നു എന്ന് തന്നെ troll കണ്ടാണ് അറിഞ്ഞത്...",Seyyid Ali,31,True,None
UgwaiyiySb_psQWJX8J4AaABAg,"അത് റിയാസ് ഖാൻ അല്ലെ?",mohammed fayas,26,True,None
UgxNf6o55aqU_rTzg9N4AaABAg,"പൊളിച്ചു....",Veena Praveen,3,True,None
UgxV39WNwbI1u0IhO3R4AaABAg.9GktQYNf89h9GvXsfEi3wm,"അതെ",Bindhuja Malppan,0,False,None
UgzhLINXC0rnu4prrH14AaABAg.9GfiLQuLvh49Goj2crekZt,"നിരോഷ  രാധിക ശരത്കുമാറിൻറെ അനിയത്തി",Sidharth,2,False,None
Ugz7U9lS9XeRkcPE1gZ4AaABAg,"അടുത്ത ജന്മത്തിലും മലയാളിയായി janikane.",siju kv,27,True,None
UgwCf-UB2sEiruzNWG94AaABAg,"റിയാസ് ഖാൻ പഹയാ ഇജ്ജ് ഉള്ളത് കൊണ്ട് ക്ഷമിച്ചു ",sirajudheen,56,False,None
UgyJaNvYnEjpr18CegV4AaABAg,"ഒരു നിമിഷം ജഗദിഷ് എന്ന നടനെ മനസ്സാ നമിച്ചു .. തെലുങ്കിലെ ലവന്റെ കരച്ചിൽ.. ",Muhammad Shakkeer,71,True,None
Ugw5s5nfM1BttguoOOF4AaABAg,"അപ്പുകുട്ടന്റെ കരച്ചിൽ",Sachin Calicut,16,True,None
Ugx_W285JgX8v4PKteN4AaABAg,"സിദ്ദിഖിന്റെ റോൾ ചെയ്‌ത രവിശങ്കർ ഇന്ന് കന്നഡയിലെയും തെലുങ്കിലെയും ടോപ്പ് വില്ലൻ ആണ് പിന്നെ നമ്മുടെ റിയാസ് ഇക്ക എന്താ ഗ്ലാമർ",Sachin Calicut,22,True,None
Ugx-jZFKG5RR1YJruEp4AaABAg,"അപ്പൊ  തോമസുകുട്ടി... ജീവനും കൊണ്ട് വിട്ടോടാ ",Praveen Kumar,10,True,None
UgyK39v_1K4x_qoVbuB4AaABAg,"ആ പൊട്ടൻ റിയാസ് ഖാൻ അല്ലെ ഒന്ന്",Aneesh Pk,6,True,None
Ugxb_IhKV5jIdofi3TR4AaABAg,"ഇവന്മാർ i.s ഭീകരർ ആണെന്ന് തോന്നുന്നു..... കൊല്ലാനായിട്ട് ജനിച്ചവർ",CLASH by SG,7,True,None
UgzouRfKoRw8oPQygNp4AaABAg,"ദൈവമേ. ഇതൊക്കെ. കാണേണ്ടി വന്നതിൽ. ഞാൻ വളരെ. ദുഖിക്കുന്നു...",സൗപർണ്ണിക സൗപർണ്ണിക,11,True,None
UgxVgCIMjEVc5s0bsY14AaABAg,"മലയാളത്തിൽ ഹിറ്റായ ഈ സിനിമയെ അവമ്മാര് കൊന്നു mi#####",Suresh K,7,True,None
UgwI69DrUoP_IIdXhSV4AaABAg,"റിയാസ് ഖാൻ അല്ലെ അത്",Smudge Boy_49,18,True,None
Ugwqmn64GiN1EHzBzy94AaABAg,"ഏയ് ബുല്ലൻഭായ് ",Simba,2,True,None
UgwhqSjDXqRHYTDJmfl4AaABAg,"ജഗദീഷ് സാറിനെ അവതരിപ്പിക്കുന്ന തെലുങ്കൻ കരയുന്നത് കണ്ടാൽ പട്ടി മോങ്ങുന്നത് പോലെയുണ്ട്....",ᴀʀᴊᴜɴ ꜱ,22,True,None
UgyhURwEfkv89q_OehJ4AaABAg,"പഴചാർ യന്ത്രം വേണ്ടവർ മാത്രം ഈ ലിങ്ക് ഉപയോഗിക്കുക  ",THE TROLLEN,0,False,None
Ugzo83Dma8QZ8_d9wGN4AaABAg,"ഒന്നും പണയണ്ട ",BOSS,1,True,None
UgxO4XyIblMnHu0RK8B4AaABAg,"ആശാനേ പണി പാളി......",Roshna Rosh,1,True,None
UgxVf85pJ83kiAxZZq54AaABAg,"പൊളിച്ചു ",Ansab chaliyam,0,True,None
UgydcQICrd1cbsKSlQB4AaABAg,"ഓഹ്.... വല്ലാത്ത ജാതി.... ",Roshna Rosh,1,True,None
Ugzgtyfwcp7-ipRrOtV4AaABAg,"സാബു ഒക്കെ ഉണ്ടായിരുന്ന ബിഗ്‌ബോസ് സൂപ്പർബ് ആയിരുന്നു.  ..കുറെ അടിപൊളി ആളുകൾകഴിഞ്ഞ രണ്ട് എണ്ണം ആയി കാണുന്നില്ല..പറ്റ ബോർ",sujinpoly,0,True,None
Ugw-JpGQ6yakuMIB8Kl4AaABAg,"കൊറച്ച് പെടയട്ടെ അത് കലക്കി ",sidharth ravi,4,True,None
Ugx2Jfhz391baR6YFP14AaABAg,"പണിക്കർ സേട്ടാ ",FATHIMA SULFATH K,1,True,None
UgzlIxjIpjgI8PWjD7N4AaABAg.9Ji6QeqKqmx9Jk7cP1XnLL,"നീലം മുക്കാൻ പെയിന്റ് റെഡി ആക്കിക്കോ",ABIJITH B PANICKER,0,False,None
UgxcuxzTMSJVT_bt7IN4AaABAg,"എന്നെ ഒന്ന് support ചെയ്യൂ ",BOSS,2,True,None
UgyG5GcbxiFVGJdFcqx4AaABAg,"ഇങ്ങള് തകർക്ക് മക്കളെ... കട്ട സപ്പോർട്ട് ",Saranya S Dev,1,True,None
UgyG97QhYcvdwu4cT6p4AaABAg,"എനിക്ക് ഒരു 1m ആക്കി തരുമോ  എന്നെയും ഒരു QNA യിൽ ADD ആക്കുമോ ",BOSS,1,True,None
UgyG5GcbxiFVGJdFcqx4AaABAg.9IHjmXkabeL9IHpYGN35rJ,"ചേച്ചി ഉയിർ ",Emo Media,0,False,None
UgyG97QhYcvdwu4cT6p4AaABAg.9Ji5rRfiFzA9Ji9rnIM8kM,"സത്യം എന്നാ",BOSS,1,False,None
